,x,y,target
0,4.640081405639648,10.421014785766602,1.0
1,-26.2464656829834,-4.127760887145996,1.0
2,-52.691062927246094,11.258597373962402,1.0
3,21.480281829833984,-35.27192687988281,1.0
4,35.966583251953125,33.33598327636719,0.0
5,26.168107986450195,0.4438159167766571,0.0
6,-13.126235961914062,27.969446182250977,0.0
7,-5.515733242034912,33.45734405517578,0.0
8,2.4587152004241943,67.97332000732422,1.0
9,6.049892902374268,15.162829399108887,1.0
10,-15.321428298950195,3.6548519134521484,1.0
11,-38.29428482055664,-21.30686378479004,0.0
12,32.53728485107422,-18.2573184967041,1.0
13,-16.412334442138672,3.8856911659240723,1.0
14,-40.02947235107422,-20.456262588500977,0.0
15,29.43628692626953,-39.046592712402344,1.0
16,38.489715576171875,38.84375762939453,0.0
17,-15.083959579467773,56.752742767333984,0.0
18,-7.288498878479004,-51.51335525512695,1.0
19,-27.349519729614258,34.84624481201172,0.0
20,16.43791389465332,-25.816680908203125,1.0
21,45.174774169921875,-22.252439498901367,0.0
22,-10.992349624633789,25.07436180114746,1.0
23,-25.980722427368164,15.496162414550781,1.0
24,24.315664291381836,-18.987653732299805,1.0
25,3.759894371032715,3.483666181564331,1.0
26,23.870582580566406,40.367332458496094,0.0
27,16.998092651367188,56.86037826538086,1.0
28,-19.94880485534668,-37.52318572998047,1.0
29,31.833568572998047,43.40940856933594,0.0
30,-12.429372787475586,28.250526428222656,0.0
31,1.9295603036880493,49.49393844604492,1.0
32,-0.2606753408908844,0.5875474214553833,1.0
33,-4.492495536804199,-72.23881530761719,1.0
34,17.58658218383789,21.850749969482422,1.0
35,25.528467178344727,-8.811652183532715,1.0
36,-33.9589729309082,-41.8846321105957,1.0
37,13.93960189819336,68.31414794921875,0.0
38,45.80937576293945,-14.910462379455566,0.0
39,-10.250826835632324,-11.110849380493164,0.0
40,-9.215164184570312,52.586326599121094,1.0
41,-1.166866660118103,-27.48488998413086,1.0
42,17.849292755126953,-38.34724426269531,1.0
43,-33.78517532348633,-40.36037826538086,1.0
44,20.63931655883789,56.749732971191406,1.0
45,15.703615188598633,-50.03788757324219,1.0
46,-0.7282081246376038,65.52037811279297,0.0
47,20.948617935180664,71.7559814453125,1.0
48,13.78723430633545,-34.933876037597656,1.0
49,-27.41769790649414,-21.146678924560547,1.0
50,8.375082015991211,18.86431121826172,1.0
51,8.312790870666504,-18.059234619140625,1.0
52,0.4378150403499603,-48.141578674316406,1.0
53,30.634342193603516,-8.184743881225586,1.0
54,20.09964942932129,59.002864837646484,1.0
55,-19.683788299560547,25.46709632873535,0.0
56,-56.131736755371094,9.147317886352539,1.0
57,32.9072380065918,-11.937838554382324,1.0
58,4.551114559173584,40.54325866699219,0.0
59,-28.761545181274414,11.832013130187988,0.0
60,3.84978985786438,-31.580652236938477,1.0
61,16.29625129699707,-7.907470226287842,0.0
62,17.76889991760254,0.3834407925605774,0.0
63,-26.323532104492188,-54.73725891113281,0.0
64,1.1846314668655396,-70.00650787353516,1.0
65,-30.01276397705078,-6.395387172698975,1.0
66,-19.426593780517578,10.742596626281738,0.0
67,-37.487979888916016,-46.96345138549805,0.0
68,-17.80834197998047,-23.651710510253906,1.0
69,0.19581836462020874,-17.849031448364258,1.0
70,18.07328224182129,-19.776412963867188,1.0
71,-28.317184448242188,-19.142934799194336,1.0
