,x,y,target
0,53.165443420410156,23.723054885864258,1.0
1,48.38478469848633,29.9466552734375,1.0
2,27.29273796081543,-13.071935653686523,1.0
3,3.9156999588012695,70.44390869140625,0.0
4,-24.163755416870117,34.81497573852539,1.0
5,-32.09803771972656,17.57063102722168,1.0
6,5.080985069274902,11.133376121520996,0.0
7,5.237003326416016,69.5837173461914,1.0
8,9.307765007019043,27.620433807373047,1.0
9,57.769283294677734,27.960851669311523,1.0
10,15.44000244140625,-7.9459381103515625,0.0
11,-25.372385025024414,-42.71071243286133,1.0
12,-33.44235610961914,-50.003150939941406,1.0
13,-7.079626560211182,-25.575117111206055,1.0
14,36.977760314941406,34.65427780151367,1.0
15,-30.018281936645508,-19.40199089050293,1.0
16,20.807632446289062,-7.876597881317139,1.0
17,-32.72684097290039,3.3534066677093506,1.0
18,-39.73122787475586,-38.56584167480469,1.0
19,21.03005027770996,-48.147708892822266,0.0
20,61.36963653564453,29.177785873413086,1.0
21,47.63566207885742,23.716861724853516,1.0
22,-30.171398162841797,-35.089599609375,1.0
23,-34.69546127319336,5.3120574951171875,1.0
24,-18.421236038208008,-7.896453857421875,1.0
25,-39.87657165527344,0.20583748817443848,1.0
26,-2.2944819927215576,-4.5434675216674805,1.0
27,-21.800596237182617,-13.975381851196289,1.0
28,-47.05335998535156,-28.5217342376709,1.0
29,11.018406867980957,-6.7054219245910645,1.0
30,26.422534942626953,6.962019920349121,1.0
31,-2.182701826095581,48.455135345458984,1.0
32,20.974336624145508,-9.793156623840332,0.0
33,-3.349741220474243,35.738887786865234,1.0
34,-47.692420959472656,3.9999780654907227,0.0
35,4.83404541015625,-1.2029469013214111,1.0
36,27.536222457885742,7.002566337585449,1.0
37,24.184328079223633,31.350765228271484,1.0
38,-27.23654556274414,68.01046752929688,1.0
39,-31.09772491455078,3.829747438430786,1.0
40,10.483601570129395,43.306427001953125,1.0
41,15.532240867614746,-37.382774353027344,1.0
42,12.31972885131836,-17.412817001342773,1.0
43,7.396316051483154,-14.725687026977539,1.0
44,43.96809387207031,24.386959075927734,1.0
45,36.675594329833984,-13.388191223144531,1.0
46,-28.611127853393555,-31.654951095581055,1.0
47,-19.301740646362305,-64.29825592041016,0.0
48,5.091756343841553,47.006160736083984,1.0
49,-22.383684158325195,8.04057502746582,1.0
50,17.672937393188477,-44.13848114013672,1.0
51,-41.65599822998047,15.00856876373291,1.0
52,-10.073708534240723,-15.546390533447266,1.0
53,5.450287342071533,-59.33422088623047,0.0
54,-47.518985748291016,-19.789657592773438,1.0
55,3.4370861053466797,72.47348022460938,1.0
56,-18.734865188598633,30.362804412841797,1.0
57,7.457736968994141,-22.44467544555664,1.0
58,53.756160736083984,31.755361557006836,1.0
59,-21.69842529296875,-61.544559478759766,1.0
60,-16.47081756591797,-57.075618743896484,1.0
61,-20.4501895904541,65.35932922363281,1.0
62,-33.41716003417969,2.8000972270965576,1.0
63,14.458837509155273,-14.384195327758789,1.0
64,20.404720306396484,-2.518099069595337,0.0
65,-34.02564239501953,-50.788543701171875,1.0
66,4.464990139007568,1.385661005973816,1.0
67,-24.16390609741211,63.72262954711914,1.0
68,-1.1784964799880981,34.00859451293945,1.0
69,-3.8258936405181885,-14.163342475891113,1.0
70,-6.137705326080322,-12.127265930175781,1.0
71,-10.318256378173828,-8.714290618896484,1.0
